name,uri,guid,status,version,license,product,build,"rtsearch_enabled","generation_id",site,"master_uri",groups,"searchable_indexes"
usrlsplnkidx003,"https://10.5.32.191:8089","DBF62D41-03EB-49C8-A6AD-D348786EE594",0,"7.1.1",9edd4c531199e3927ab100a686e177a0,pro,8f0ead9ec3db,1,291202,default,"https://127.0.0.1:8089","dmc_group_indexer,dmc_group_kv_store,dmc_indexerclustergroup_D3EF2C1D-BF4D-4D80-BAF3-75A79C4403BD","_audit,_internal,_introspection,_telemetry,_thefishbucket,ad_amer_us_server_int,agari,aide,aix_amer_usa_server_int,alertlogic,alerts,auditd,aws_billing,aws_cloudtrail,aws_cloudwatch_metrics,aws_cloudwatch_metrics_sharesource,aws_config,aws_description,aws_elb,aws_glbl_eks_aip,aws_glbl_snowflake_prod_app,aws_glbl_snowflake_test_app,aws_glbl_truevue_dev_analytics,aws_glbl_truevue_dev_apps,aws_glbl_truevue_dev_dcm_health,aws_glbl_truevue_dev_dcm_logs,aws_glbl_truevue_dev_device_logs,aws_glbl_truevue_prod_analytics,aws_glbl_truevue_prod_apps,aws_glbl_truevue_prod_dcm_health,aws_glbl_truevue_prod_dcm_logs,aws_glbl_truevue_prod_device_logs,aws_glbl_truevue_test_analytics,aws_glbl_truevue_test_apps,aws_glbl_truevue_test_dcm_health,aws_glbl_truevue_test_dcm_logs,aws_glbl_truevue_test_device_logs,aws_glbl_wahcpf,aws_glbl_wahcpf_aip,aws_glbl_wahcpf_bhs,aws_glbl_wahcpf_css,aws_glbl_wahcpf_doseiq,aws_glbl_wahcpf_eped,aws_glbl_wahcpf_ims,aws_glbl_wahcpf_lims,aws_glbl_wahcpf_mdh,aws_glbl_wahcpf_ots,aws_glbl_wahcpf_qcoms,aws_glbl_wahcpf_rips,aws_glbl_wahcpf_rnl,aws_glbl_wahcpf_shared,aws_glbl_wahcpf_tsp,aws_glbl_wahcpf_wmm,aws_nix_amino_dev_analytics,aws_nix_amino_dev_app,aws_nix_amino_dev_iot,aws_nix_capd_dev_app,aws_nix_sharesource_dev_app,aws_nix_sharesource_dev_os,aws_nix_sharesource_dev_web,aws_nix_sharesource_prod_app,aws_nix_sharesource_prod_os,aws_nix_sharesource_prod_web,aws_nix_sharesource_test_app,aws_nix_sharesource_test_os,aws_nix_sharesource_test_web,aws_s3_access,aws_summary,aws_test,aws_topology_daily_snapshot,aws_topology_history,aws_topology_monthly_snapshot,aws_topology_playback,aws_vpc_flowlogs,azure,baxter_splunk_all_prod,baxter_splunk_all_test,blackeagle,box,carbonblack,cim_modactions,cim_summary,cisco_ucs_infra,cisco_umbrella,ciscoasa,ciscoise,clamav,cucm_global,dns,endpoint_summary,estreamer,esx_amer_prja_server_int,esx_amer_usbd_server_int,esx_amer_usdf_server_int,esx_amer_usrl_server_int,esx_apac_sgay_server_int,esx_emea_deu_server_int,esx_emea_fra_server_int,esx_emea_irl_server_int,esx_emea_ita_server_int,esx_emea_swe_server_int,f5_lb,fireeye,fmc_audit,global_endpoint_sec,guardduty,history,ib_dns_capture,implsplunk,incident,infoblox,ioc,iseries,iseries_amer_usa_server_int_aibonito,iseries_amer_usa_server_int_amexe95,iseries_amer_usa_server_int_bax5bap,iseries_amer_usa_server_int_baxtersg,iseries_amer_usa_server_int_clas400,iseries_amer_usa_server_int_mhas400,iseries_amer_usa_server_int_namfgerp,iseries_amer_usa_server_int_ncas400,iseries_amer_usa_server_int_s1041741,iseries_amer_usa_server_int_s44e0181,iseries_amer_usa_server_int_sistemas,iseries_amer_usa_server_int_star05,iseries_amer_usa_server_int_usbax3,iseries_amer_usa_server_int_usbax5,iseries_amer_usa_server_int_usbax8,iseries_apac_sgp_server_int_apdev,iseries_apac_sgp_server_int_approd,iseries_emea_bel_server_int_beles14,iseries_emea_bel_server_int_beles2,iseries_emea_bel_server_int_beles3,iseries_emea_bel_server_int_beles8,iseries_emea_bel_server_int_s44e0181,iseries_emea_ita_server_int_itmecontrol,iseries_emea_ita_server_int_itmeprod,iseries_emea_ita_server_int_itmevalidat,lastchance,macie,main,msad,mvision_skyhigh,nix_amer_us_server_int,nix_amer_usa_dev_aws_amino_analytics,nix_amer_usa_dev_aws_amino_app,nix_amer_usa_dev_aws_amino_iot,nix_amer_usa_dev_server_aws_crit_doppler,nix_amer_usa_prod_aws_amino_analytics,nix_amer_usa_prod_aws_amino_app,nix_amer_usa_prod_aws_amino_iot,nix_amer_usa_prod_server_aws_crit_doppler,nix_amer_usa_server_aws,nix_amer_usa_server_int,nix_amer_usa_server_int_aip,nix_amer_usa_server_int_crit,nix_amer_usa_server_int_crit_swisslog,nix_amer_usa_server_int_eservices_websphere,nix_amer_usa_test_aws_amino_analytics,nix_amer_usa_test_aws_amino_app,nix_amer_usa_test_aws_amino_iot,nix_amer_usa_test_server_aws_crit_doppler,nix_apac_ind_server_int,nix_apac_ind_server_int_sharedoracledb,nix_apac_sgp_server_aws,nix_apac_sgp_server_dmz,nix_apac_sgp_server_ext,nix_apac_sgp_server_int,nix_apac_sgp_server_int_aip,nix_apac_sgp_server_int_crit,nix_emea_bel_server_int,nix_emea_bel_server_int_crit,nix_emea_bel_server_int_crit_jde,nix_emea_bel_server_int_crit_pega,nix_emea_bel_server_int_crit_shared_oracle,nix_emea_deu_server_aws,nix_emea_deu_server_aws_crit_bitbucket,nix_emea_deu_server_aws_wms,nix_emea_deu_server_int,nix_emea_deu_server_int_pentest,nix_emea_deu_server_int_tcu,nix_emea_irl_server_int,nix_emea_swe_server_int,nix_glbl_server_aip,nix_glbl_server_aws_alm,nix_glbl_server_aws_baxlims,nix_glbl_server_aws_eln,nix_glbl_server_aws_jde,nix_glbl_server_aws_maximo,nix_glbl_server_aws_register,nix_glbl_server_aws_swisslog_latam,nix_glbl_server_aws_swisslog_ucan,nix_glbl_server_aws_tcu,nix_glbl_server_aws_wah_http,nix_glbl_server_wahcpf,notable,notable_summary,o365_email,observeit,okta,oracle_database_glbl,os,perfmon,protectwise,qualys,risk,router,rsa_admin,rsa_system,sample,selinux,stealthwatch,summary,switch,sysmon,tc_app_logs,tc_event_data,threat_activity,trustar,uncategorized,varonis,vmware-esxilog,vmware-inv,vmware-perf,vmware-taskevent,vmware-vclog,whois,win_amer_arg_server_int,win_amer_arg_server_int_crit,win_amer_bra_server_int,win_amer_bra_server_int_crit,win_amer_can_server_int,win_amer_chl_server_int,win_amer_col_server_int,win_amer_col_server_int_crit,win_amer_cri_server_int,win_amer_cri_server_int_crit,win_amer_dom_server_int,win_amer_ecu_server_int,win_amer_mex_server_int,win_amer_mex_server_int_crit,win_amer_pan_server_int,win_amer_pri_server_int,win_amer_pri_server_int_crit,win_amer_us_server_int,win_amer_usa_server_aws,win_amer_usa_server_aws_crit_archives,win_amer_usa_server_aws_crit_rcfs,win_amer_usa_server_dmz,win_amer_usa_server_int,win_amer_usa_server_int_aps,win_amer_usa_server_int_crit,win_amer_usa_server_int_crit_swisslog,win_amer_usa_server_rldmz,win_apac_aus_server_int,win_apac_chn_server_dmz,win_apac_chn_server_int,win_apac_hkg_server_int,win_apac_ind_server_int,win_apac_ind_server_int_crit,win_apac_jpn_server_dmz,win_apac_jpn_server_int,win_apac_kor_server_int,win_apac_nzl_server_int,win_apac_phl_server_int,win_apac_sgp_server_aws,win_apac_sgp_server_int,win_apac_tha_server_int,win_apac_twn_server_int,win_bloomington_mfg,win_emea_bel_server_ext_crit_sharesource,win_emea_bel_server_int,win_emea_bel_server_int_crit,win_emea_bel_server_int_crit_sharesource,win_emea_che_server_int,win_emea_cze_server_int,win_emea_deu_server_aws,win_emea_deu_server_int,win_emea_esp_server_int,win_emea_eur_server_int,win_emea_fra_server_int,win_emea_fra_server_int_meyzieu,win_emea_gbr_server_int,win_emea_irl_server_int,win_emea_irl_server_security,win_emea_ita_server_int,win_emea_ita_server_int_medolla,win_emea_mlt_server_int,win_emea_pol_server_int,win_emea_rus_server_int,win_emea_swe_server_int,win_emea_swe_server_int_pointofcare,win_emea_tun_server_int,win_emea_uae_server_int,win_glbl_domain_controller,win_glbl_server_aws_acdspectus,win_glbl_server_aws_apex,win_glbl_server_aws_baxedge,win_glbl_server_aws_baxedge_dms,win_glbl_server_aws_baxedge_rss,win_glbl_server_aws_bqerp,win_glbl_server_aws_clearquest,win_glbl_server_aws_cmpbld,win_glbl_server_aws_cognos,win_glbl_server_aws_eln,win_glbl_server_aws_hanswell,win_glbl_server_aws_jde_dev,win_glbl_server_aws_jde_prod,win_glbl_server_aws_jde_test,win_glbl_server_aws_mercury_dev,win_glbl_server_aws_mercury_prod,win_glbl_server_aws_mercury_test,win_glbl_server_aws_merlin,win_glbl_server_aws_openlab,win_glbl_server_aws_rcc,win_glbl_server_aws_sharepoint,win_glbl_server_aws_siebel,win_glbl_server_aws_swisslog_latam,win_glbl_server_aws_swisslog_ucan,win_glbl_server_aws_tableau,win_glbl_server_aws_therefore,win_glbl_server_aws_versia,win_glbl_server_security,win_ucan_usa_server_aws_crit_serials,win_ucan_usa_server_aws_parcel,windows,wineventlog,winevents,wireless_lan,workorder,xtreme_contexts,zscalar_zpa,zscaler"
usrlsplnkidx001,"https://10.5.33.100:8089","03DE5911-F20D-49C2-B0C0-ABC1AEC6A31C",0,"7.1.1",0406e2fbf0a9f7d42f502b581052f363,pro,8f0ead9ec3db,1,291202,default,"https://127.0.0.1:8089","dmc_group_indexer,dmc_group_kv_store,dmc_indexerclustergroup_D3EF2C1D-BF4D-4D80-BAF3-75A79C4403BD","_audit,_internal,_introspection,_telemetry,_thefishbucket,ad_amer_us_server_int,agari,aide,aix_amer_usa_server_int,alertlogic,alerts,auditd,aws_billing,aws_cloudtrail,aws_cloudwatch_metrics,aws_cloudwatch_metrics_sharesource,aws_config,aws_description,aws_elb,aws_glbl_eks_aip,aws_glbl_snowflake_prod_app,aws_glbl_snowflake_test_app,aws_glbl_truevue_dev_analytics,aws_glbl_truevue_dev_apps,aws_glbl_truevue_dev_dcm_health,aws_glbl_truevue_dev_dcm_logs,aws_glbl_truevue_dev_device_logs,aws_glbl_truevue_prod_analytics,aws_glbl_truevue_prod_apps,aws_glbl_truevue_prod_dcm_health,aws_glbl_truevue_prod_dcm_logs,aws_glbl_truevue_prod_device_logs,aws_glbl_truevue_test_analytics,aws_glbl_truevue_test_apps,aws_glbl_truevue_test_dcm_health,aws_glbl_truevue_test_dcm_logs,aws_glbl_truevue_test_device_logs,aws_glbl_wahcpf,aws_glbl_wahcpf_aip,aws_glbl_wahcpf_bhs,aws_glbl_wahcpf_css,aws_glbl_wahcpf_doseiq,aws_glbl_wahcpf_eped,aws_glbl_wahcpf_ims,aws_glbl_wahcpf_lims,aws_glbl_wahcpf_mdh,aws_glbl_wahcpf_ots,aws_glbl_wahcpf_qcoms,aws_glbl_wahcpf_rips,aws_glbl_wahcpf_rnl,aws_glbl_wahcpf_shared,aws_glbl_wahcpf_tsp,aws_glbl_wahcpf_wmm,aws_nix_amino_dev_analytics,aws_nix_amino_dev_app,aws_nix_amino_dev_iot,aws_nix_capd_dev_app,aws_nix_sharesource_dev_app,aws_nix_sharesource_dev_os,aws_nix_sharesource_dev_web,aws_nix_sharesource_prod_app,aws_nix_sharesource_prod_os,aws_nix_sharesource_prod_web,aws_nix_sharesource_test_app,aws_nix_sharesource_test_os,aws_nix_sharesource_test_web,aws_s3_access,aws_summary,aws_test,aws_topology_daily_snapshot,aws_topology_history,aws_topology_monthly_snapshot,aws_topology_playback,aws_vpc_flowlogs,azure,baxter_splunk_all_prod,baxter_splunk_all_test,blackeagle,box,carbonblack,cim_modactions,cim_summary,cisco_ucs_infra,cisco_umbrella,ciscoasa,ciscoise,clamav,cucm_global,dns,endpoint_summary,estreamer,esx_amer_prja_server_int,esx_amer_usbd_server_int,esx_amer_usdf_server_int,esx_amer_usrl_server_int,esx_apac_sgay_server_int,esx_emea_deu_server_int,esx_emea_fra_server_int,esx_emea_irl_server_int,esx_emea_ita_server_int,esx_emea_swe_server_int,f5_lb,fireeye,fmc_audit,global_endpoint_sec,guardduty,history,ib_dns_capture,implsplunk,incident,infoblox,ioc,iseries,iseries_amer_usa_server_int_aibonito,iseries_amer_usa_server_int_amexe95,iseries_amer_usa_server_int_bax5bap,iseries_amer_usa_server_int_baxtersg,iseries_amer_usa_server_int_clas400,iseries_amer_usa_server_int_mhas400,iseries_amer_usa_server_int_namfgerp,iseries_amer_usa_server_int_ncas400,iseries_amer_usa_server_int_s1041741,iseries_amer_usa_server_int_s44e0181,iseries_amer_usa_server_int_sistemas,iseries_amer_usa_server_int_star05,iseries_amer_usa_server_int_usbax3,iseries_amer_usa_server_int_usbax5,iseries_amer_usa_server_int_usbax8,iseries_apac_sgp_server_int_apdev,iseries_apac_sgp_server_int_approd,iseries_emea_bel_server_int_beles14,iseries_emea_bel_server_int_beles2,iseries_emea_bel_server_int_beles3,iseries_emea_bel_server_int_beles8,iseries_emea_bel_server_int_s44e0181,iseries_emea_ita_server_int_itmecontrol,iseries_emea_ita_server_int_itmeprod,iseries_emea_ita_server_int_itmevalidat,lastchance,macie,main,msad,mvision_skyhigh,nix_amer_us_server_int,nix_amer_usa_dev_aws_amino_analytics,nix_amer_usa_dev_aws_amino_app,nix_amer_usa_dev_aws_amino_iot,nix_amer_usa_dev_server_aws_crit_doppler,nix_amer_usa_prod_aws_amino_analytics,nix_amer_usa_prod_aws_amino_app,nix_amer_usa_prod_aws_amino_iot,nix_amer_usa_prod_server_aws_crit_doppler,nix_amer_usa_server_aws,nix_amer_usa_server_int,nix_amer_usa_server_int_aip,nix_amer_usa_server_int_crit,nix_amer_usa_server_int_crit_swisslog,nix_amer_usa_server_int_eservices_websphere,nix_amer_usa_test_aws_amino_analytics,nix_amer_usa_test_aws_amino_app,nix_amer_usa_test_aws_amino_iot,nix_amer_usa_test_server_aws_crit_doppler,nix_apac_ind_server_int,nix_apac_ind_server_int_sharedoracledb,nix_apac_sgp_server_aws,nix_apac_sgp_server_dmz,nix_apac_sgp_server_ext,nix_apac_sgp_server_int,nix_apac_sgp_server_int_aip,nix_apac_sgp_server_int_crit,nix_emea_bel_server_int,nix_emea_bel_server_int_crit,nix_emea_bel_server_int_crit_jde,nix_emea_bel_server_int_crit_pega,nix_emea_bel_server_int_crit_shared_oracle,nix_emea_deu_server_aws,nix_emea_deu_server_aws_crit_bitbucket,nix_emea_deu_server_aws_wms,nix_emea_deu_server_int,nix_emea_deu_server_int_pentest,nix_emea_deu_server_int_tcu,nix_emea_irl_server_int,nix_emea_swe_server_int,nix_glbl_server_aip,nix_glbl_server_aws_alm,nix_glbl_server_aws_baxlims,nix_glbl_server_aws_eln,nix_glbl_server_aws_jde,nix_glbl_server_aws_maximo,nix_glbl_server_aws_register,nix_glbl_server_aws_swisslog_latam,nix_glbl_server_aws_swisslog_ucan,nix_glbl_server_aws_tcu,nix_glbl_server_aws_wah_http,nix_glbl_server_wahcpf,notable,notable_summary,o365_email,observeit,okta,oracle_database_glbl,os,perfmon,protectwise,qualys,risk,router,rsa_admin,rsa_system,sample,selinux,stealthwatch,summary,switch,sysmon,tc_app_logs,tc_event_data,threat_activity,trustar,uncategorized,varonis,vmware-esxilog,vmware-inv,vmware-perf,vmware-taskevent,vmware-vclog,whois,win_amer_arg_server_int,win_amer_arg_server_int_crit,win_amer_bra_server_int,win_amer_bra_server_int_crit,win_amer_can_server_int,win_amer_chl_server_int,win_amer_col_server_int,win_amer_col_server_int_crit,win_amer_cri_server_int,win_amer_cri_server_int_crit,win_amer_dom_server_int,win_amer_ecu_server_int,win_amer_mex_server_int,win_amer_mex_server_int_crit,win_amer_pan_server_int,win_amer_pri_server_int,win_amer_pri_server_int_crit,win_amer_us_server_int,win_amer_usa_server_aws,win_amer_usa_server_aws_crit_archives,win_amer_usa_server_aws_crit_rcfs,win_amer_usa_server_dmz,win_amer_usa_server_int,win_amer_usa_server_int_aps,win_amer_usa_server_int_crit,win_amer_usa_server_int_crit_swisslog,win_amer_usa_server_rldmz,win_apac_aus_server_int,win_apac_chn_server_dmz,win_apac_chn_server_int,win_apac_hkg_server_int,win_apac_ind_server_int,win_apac_ind_server_int_crit,win_apac_jpn_server_dmz,win_apac_jpn_server_int,win_apac_kor_server_int,win_apac_nzl_server_int,win_apac_phl_server_int,win_apac_sgp_server_aws,win_apac_sgp_server_int,win_apac_tha_server_int,win_apac_twn_server_int,win_bloomington_mfg,win_emea_bel_server_ext_crit_sharesource,win_emea_bel_server_int,win_emea_bel_server_int_crit,win_emea_bel_server_int_crit_sharesource,win_emea_che_server_int,win_emea_cze_server_int,win_emea_deu_server_aws,win_emea_deu_server_int,win_emea_esp_server_int,win_emea_eur_server_int,win_emea_fra_server_int,win_emea_fra_server_int_meyzieu,win_emea_gbr_server_int,win_emea_irl_server_int,win_emea_irl_server_security,win_emea_ita_server_int,win_emea_ita_server_int_medolla,win_emea_mlt_server_int,win_emea_pol_server_int,win_emea_rus_server_int,win_emea_swe_server_int,win_emea_swe_server_int_pointofcare,win_emea_tun_server_int,win_emea_uae_server_int,win_glbl_domain_controller,win_glbl_server_aws_acdspectus,win_glbl_server_aws_apex,win_glbl_server_aws_baxedge,win_glbl_server_aws_baxedge_dms,win_glbl_server_aws_baxedge_rss,win_glbl_server_aws_bqerp,win_glbl_server_aws_clearquest,win_glbl_server_aws_cmpbld,win_glbl_server_aws_cognos,win_glbl_server_aws_eln,win_glbl_server_aws_hanswell,win_glbl_server_aws_jde_dev,win_glbl_server_aws_jde_prod,win_glbl_server_aws_jde_test,win_glbl_server_aws_mercury_dev,win_glbl_server_aws_mercury_prod,win_glbl_server_aws_mercury_test,win_glbl_server_aws_merlin,win_glbl_server_aws_openlab,win_glbl_server_aws_rcc,win_glbl_server_aws_sharepoint,win_glbl_server_aws_siebel,win_glbl_server_aws_swisslog_latam,win_glbl_server_aws_swisslog_ucan,win_glbl_server_aws_tableau,win_glbl_server_aws_therefore,win_glbl_server_aws_versia,win_glbl_server_security,win_ucan_usa_server_aws_crit_serials,win_ucan_usa_server_aws_parcel,windows,wineventlog,winevents,wireless_lan,workorder,xtreme_contexts,zscalar_zpa,zscaler"
USRLSPLNKIDX002,"https://10.5.33.102:8089","9D0A6B42-CF88-4BAB-95AB-7B940EC93119",0,"7.1.1",855850451a60e1a5ee38f5ba831e0707,pro,8f0ead9ec3db,1,291202,default,"https://127.0.0.1:8089","dmc_group_indexer,dmc_group_kv_store,dmc_indexerclustergroup_D3EF2C1D-BF4D-4D80-BAF3-75A79C4403BD","_audit,_internal,_introspection,_telemetry,_thefishbucket,ad_amer_us_server_int,agari,aide,aix_amer_usa_server_int,alertlogic,alerts,auditd,aws_billing,aws_cloudtrail,aws_cloudwatch_metrics,aws_cloudwatch_metrics_sharesource,aws_config,aws_description,aws_elb,aws_glbl_eks_aip,aws_glbl_snowflake_prod_app,aws_glbl_snowflake_test_app,aws_glbl_truevue_dev_analytics,aws_glbl_truevue_dev_apps,aws_glbl_truevue_dev_dcm_health,aws_glbl_truevue_dev_dcm_logs,aws_glbl_truevue_dev_device_logs,aws_glbl_truevue_prod_analytics,aws_glbl_truevue_prod_apps,aws_glbl_truevue_prod_dcm_health,aws_glbl_truevue_prod_dcm_logs,aws_glbl_truevue_prod_device_logs,aws_glbl_truevue_test_analytics,aws_glbl_truevue_test_apps,aws_glbl_truevue_test_dcm_health,aws_glbl_truevue_test_dcm_logs,aws_glbl_truevue_test_device_logs,aws_glbl_wahcpf,aws_glbl_wahcpf_aip,aws_glbl_wahcpf_bhs,aws_glbl_wahcpf_css,aws_glbl_wahcpf_doseiq,aws_glbl_wahcpf_eped,aws_glbl_wahcpf_ims,aws_glbl_wahcpf_lims,aws_glbl_wahcpf_mdh,aws_glbl_wahcpf_ots,aws_glbl_wahcpf_qcoms,aws_glbl_wahcpf_rips,aws_glbl_wahcpf_rnl,aws_glbl_wahcpf_shared,aws_glbl_wahcpf_tsp,aws_glbl_wahcpf_wmm,aws_nix_amino_dev_analytics,aws_nix_amino_dev_app,aws_nix_amino_dev_iot,aws_nix_capd_dev_app,aws_nix_sharesource_dev_app,aws_nix_sharesource_dev_os,aws_nix_sharesource_dev_web,aws_nix_sharesource_prod_app,aws_nix_sharesource_prod_os,aws_nix_sharesource_prod_web,aws_nix_sharesource_test_app,aws_nix_sharesource_test_os,aws_nix_sharesource_test_web,aws_s3_access,aws_summary,aws_test,aws_topology_daily_snapshot,aws_topology_history,aws_topology_monthly_snapshot,aws_topology_playback,aws_vpc_flowlogs,azure,baxter_splunk_all_prod,baxter_splunk_all_test,blackeagle,box,carbonblack,cim_modactions,cim_summary,cisco_ucs_infra,cisco_umbrella,ciscoasa,ciscoise,clamav,cucm_global,dns,endpoint_summary,estreamer,esx_amer_prja_server_int,esx_amer_usbd_server_int,esx_amer_usdf_server_int,esx_amer_usrl_server_int,esx_apac_sgay_server_int,esx_emea_deu_server_int,esx_emea_fra_server_int,esx_emea_irl_server_int,esx_emea_ita_server_int,esx_emea_swe_server_int,f5_lb,fireeye,fmc_audit,global_endpoint_sec,guardduty,history,ib_dns_capture,implsplunk,incident,infoblox,ioc,iseries,iseries_amer_usa_server_int_aibonito,iseries_amer_usa_server_int_amexe95,iseries_amer_usa_server_int_bax5bap,iseries_amer_usa_server_int_baxtersg,iseries_amer_usa_server_int_clas400,iseries_amer_usa_server_int_mhas400,iseries_amer_usa_server_int_namfgerp,iseries_amer_usa_server_int_ncas400,iseries_amer_usa_server_int_s1041741,iseries_amer_usa_server_int_s44e0181,iseries_amer_usa_server_int_sistemas,iseries_amer_usa_server_int_star05,iseries_amer_usa_server_int_usbax3,iseries_amer_usa_server_int_usbax5,iseries_amer_usa_server_int_usbax8,iseries_apac_sgp_server_int_apdev,iseries_apac_sgp_server_int_approd,iseries_emea_bel_server_int_beles14,iseries_emea_bel_server_int_beles2,iseries_emea_bel_server_int_beles3,iseries_emea_bel_server_int_beles8,iseries_emea_bel_server_int_s44e0181,iseries_emea_ita_server_int_itmecontrol,iseries_emea_ita_server_int_itmeprod,iseries_emea_ita_server_int_itmevalidat,lastchance,macie,main,msad,mvision_skyhigh,nix_amer_us_server_int,nix_amer_usa_dev_aws_amino_analytics,nix_amer_usa_dev_aws_amino_app,nix_amer_usa_dev_aws_amino_iot,nix_amer_usa_dev_server_aws_crit_doppler,nix_amer_usa_prod_aws_amino_analytics,nix_amer_usa_prod_aws_amino_app,nix_amer_usa_prod_aws_amino_iot,nix_amer_usa_prod_server_aws_crit_doppler,nix_amer_usa_server_aws,nix_amer_usa_server_int,nix_amer_usa_server_int_aip,nix_amer_usa_server_int_crit,nix_amer_usa_server_int_crit_swisslog,nix_amer_usa_server_int_eservices_websphere,nix_amer_usa_test_aws_amino_analytics,nix_amer_usa_test_aws_amino_app,nix_amer_usa_test_aws_amino_iot,nix_amer_usa_test_server_aws_crit_doppler,nix_apac_ind_server_int,nix_apac_ind_server_int_sharedoracledb,nix_apac_sgp_server_aws,nix_apac_sgp_server_dmz,nix_apac_sgp_server_ext,nix_apac_sgp_server_int,nix_apac_sgp_server_int_aip,nix_apac_sgp_server_int_crit,nix_emea_bel_server_int,nix_emea_bel_server_int_crit,nix_emea_bel_server_int_crit_jde,nix_emea_bel_server_int_crit_pega,nix_emea_bel_server_int_crit_shared_oracle,nix_emea_deu_server_aws,nix_emea_deu_server_aws_crit_bitbucket,nix_emea_deu_server_aws_wms,nix_emea_deu_server_int,nix_emea_deu_server_int_pentest,nix_emea_deu_server_int_tcu,nix_emea_irl_server_int,nix_emea_swe_server_int,nix_glbl_server_aip,nix_glbl_server_aws_alm,nix_glbl_server_aws_baxlims,nix_glbl_server_aws_eln,nix_glbl_server_aws_jde,nix_glbl_server_aws_maximo,nix_glbl_server_aws_register,nix_glbl_server_aws_swisslog_latam,nix_glbl_server_aws_swisslog_ucan,nix_glbl_server_aws_tcu,nix_glbl_server_aws_wah_http,nix_glbl_server_wahcpf,notable,notable_summary,o365_email,observeit,okta,oracle_database_glbl,os,perfmon,protectwise,qualys,risk,router,rsa_admin,rsa_system,sample,selinux,stealthwatch,summary,switch,sysmon,tc_app_logs,tc_event_data,threat_activity,trustar,uncategorized,varonis,vmware-esxilog,vmware-inv,vmware-perf,vmware-taskevent,vmware-vclog,whois,win_amer_arg_server_int,win_amer_arg_server_int_crit,win_amer_bra_server_int,win_amer_bra_server_int_crit,win_amer_can_server_int,win_amer_chl_server_int,win_amer_col_server_int,win_amer_col_server_int_crit,win_amer_cri_server_int,win_amer_cri_server_int_crit,win_amer_dom_server_int,win_amer_ecu_server_int,win_amer_mex_server_int,win_amer_mex_server_int_crit,win_amer_pan_server_int,win_amer_pri_server_int,win_amer_pri_server_int_crit,win_amer_us_server_int,win_amer_usa_server_aws,win_amer_usa_server_aws_crit_archives,win_amer_usa_server_aws_crit_rcfs,win_amer_usa_server_dmz,win_amer_usa_server_int,win_amer_usa_server_int_aps,win_amer_usa_server_int_crit,win_amer_usa_server_int_crit_swisslog,win_amer_usa_server_rldmz,win_apac_aus_server_int,win_apac_chn_server_dmz,win_apac_chn_server_int,win_apac_hkg_server_int,win_apac_ind_server_int,win_apac_ind_server_int_crit,win_apac_jpn_server_dmz,win_apac_jpn_server_int,win_apac_kor_server_int,win_apac_nzl_server_int,win_apac_phl_server_int,win_apac_sgp_server_aws,win_apac_sgp_server_int,win_apac_tha_server_int,win_apac_twn_server_int,win_bloomington_mfg,win_emea_bel_server_ext_crit_sharesource,win_emea_bel_server_int,win_emea_bel_server_int_crit,win_emea_bel_server_int_crit_sharesource,win_emea_che_server_int,win_emea_cze_server_int,win_emea_deu_server_aws,win_emea_deu_server_int,win_emea_esp_server_int,win_emea_eur_server_int,win_emea_fra_server_int,win_emea_fra_server_int_meyzieu,win_emea_gbr_server_int,win_emea_irl_server_int,win_emea_irl_server_security,win_emea_ita_server_int,win_emea_ita_server_int_medolla,win_emea_mlt_server_int,win_emea_pol_server_int,win_emea_rus_server_int,win_emea_swe_server_int,win_emea_swe_server_int_pointofcare,win_emea_tun_server_int,win_emea_uae_server_int,win_glbl_domain_controller,win_glbl_server_aws_acdspectus,win_glbl_server_aws_apex,win_glbl_server_aws_baxedge,win_glbl_server_aws_baxedge_dms,win_glbl_server_aws_baxedge_rss,win_glbl_server_aws_bqerp,win_glbl_server_aws_clearquest,win_glbl_server_aws_cmpbld,win_glbl_server_aws_cognos,win_glbl_server_aws_eln,win_glbl_server_aws_hanswell,win_glbl_server_aws_jde_dev,win_glbl_server_aws_jde_prod,win_glbl_server_aws_jde_test,win_glbl_server_aws_mercury_dev,win_glbl_server_aws_mercury_prod,win_glbl_server_aws_mercury_test,win_glbl_server_aws_merlin,win_glbl_server_aws_openlab,win_glbl_server_aws_rcc,win_glbl_server_aws_sharepoint,win_glbl_server_aws_siebel,win_glbl_server_aws_swisslog_latam,win_glbl_server_aws_swisslog_ucan,win_glbl_server_aws_tableau,win_glbl_server_aws_therefore,win_glbl_server_aws_versia,win_glbl_server_security,win_ucan_usa_server_aws_crit_serials,win_ucan_usa_server_aws_parcel,windows,wineventlog,winevents,wireless_lan,workorder,xtreme_contexts,zscalar_zpa,zscaler"
